2022-02-03T00:00:00.000Z,8
2022-02-04T00:00:00.000Z,6
2022-02-05T00:00:00.000Z,4
2022-02-06T00:00:00.000Z,0
2022-02-07T00:00:00.000Z,6
2022-02-08T00:00:00.000Z,0
2022-02-09T00:00:00.000Z,4
